BEN0001,6.7465099,1.82668144
BEN0002,6.7465099,1.82668144
BEN0003,6.4446465,2.342467
BEN0004,6.4446465,2.342467
BEN0005,6.4446465,2.342467
BEN0006,6.4446465,2.342467
BEN0007,6.3522328,2.3671194
BEN0008,6.4863699,2.593451
BEN0009,6.4863699,2.593451
BEN0010,6.4863699,2.593451
BEN0011,6.3806801,2.3632975
BEN0012,6.3806801,2.3632975
BEN0013,6.3806801,2.3632975
BEN0014,6.3522328,2.3671194
BEN0015,6.3522328,2.3671194
BEN0016,6.3806801,2.3632975
BEN0017,6.4863699,2.593451
BEN0018,6.4446465,2.342467
BEN0019,6.3522328,2.3671194
BEN0020,6.4446465,2.342467
BEN0021,6.4446465,2.342467
BEN0022,6.97809799,2.1243553
BEN0023,6.3806801,2.3632975
BEN0024,6.97809799,2.1243553
BEN0025,6.97809799,2.1243553
BEN0026,6.3806801,2.3632975
BEN0027,6.3806801,2.3632975
BEN0028,6.3806801,2.3632975
BEN0029,6.97809799,2.1243553
BEN0030,6.3522328,2.3671194
BEN0031,6.3522328,2.3671194
BEN0032,6.97809799,2.1243553
BEN0033,6.97809799,2.1243553
BEN0034,6.4446465,2.342467
BEN0035,6.97809799,2.1243553
BEN0036,6.97809799,2.1243553
BEN0037,8.68967979,1.64503283
BEN0038,6.7465099,1.82668144
BEN0039,6.4551785,2.3498148
BEN0040,6.4551785,2.3498148
BEN0041,6.4551785,2.3498148
BEN0042,6.7465099,1.82668144
BEN0043,6.4863699,2.593451
BEN0044,6.4863699,2.593451
BEN0045,6.4863699,2.593451
BEN0046,6.4551785,2.3498148
BEN0047,6.4863699,2.593451
BEN0048,6.62046914,2.66773836
BEN0049,6.62046914,2.66773836
BEN0050,6.62046914,2.66773836
BEN0051,6.3895112,2.3833494
BEN0052,6.3895112,2.3833494
BEN0053,6.62046914,2.66773836
BEN0054,8.97112377,1.73251495
BEN0055,6.4551785,2.3498148
BEN0056,6.4551785,2.3498148
BEN0057,6.4551785,2.3498148
BEN0058,8.97112377,1.73251495
BEN0059,6.4551785,2.3498148
BEN0060,10.33752271,3.26689956
BEN0061,10.33752271,3.26689956
BEN0062,8.68967979,1.64503283
BEN0063,10.33752271,3.26689956
BEN0064,10.33752271,3.26689956
BEN0065,8.97112377,1.73251495
BEN0066,8.68967979,1.64503283
BEN0067,6.62046914,2.66773836
BEN0068,6.62046914,2.66773836
BEN0069,6.3895112,2.3833494
BEN0070,6.3895112,2.3833494
BEN0071,8.68967979,1.64503283
BEN0072,6.3895112,2.3833494
BEN0073,8.68967979,1.64503283
BEN0074,6.62046914,2.66773836
BEN0075,6.7465099,1.82668144
BEN0076,6.5449953,2.1133897
BEN0077,6.5449953,2.1133897
BEN0078,8.4937535,2.3701132
BEN0079,6.5449953,2.1133897
BEN0080,8.4937535,2.3701132
BEN0081,6.3895112,2.3833494
BEN0082,6.5449953,2.1133897
BEN0083,8.4937535,2.3701132
BEN0084,6.7465099,1.82668144
BEN0085,6.7465099,1.82668144
BEN0086,6.62046914,2.66773836
BEN0087,6.3895112,2.3833494
BEN0088,7.05200446,1.95617738
BEN0089,7.05200446,1.95617738
BEN0090,10.33752271,3.26689956
BEN0091,7.05200446,1.95617738
BEN0092,7.05200446,1.95617738
BEN0093,6.7465099,1.82668144
BEN0094,6.5390534,2.3253255
BEN0095,10.33752271,3.26689956
BEN0096,10.3093087,1.29633671
BEN0097,6.5390534,2.3253255
BEN0098,8.4937535,2.3701132
BEN0099,6.5390534,2.3253255
BEN0100,6.5390534,2.3253255
BEN0101,10.33752271,3.26689956
BEN0102,10.3093087,1.29633671
BEN0103,10.3093087,1.29633671
BEN0104,10.33752271,3.26689956
BEN0105,6.3895112,2.3833494
BEN0106,8.68967979,1.64503283
BEN0107,10.3093087,1.29633671
BEN0108,6.501273,2.5946627
BEN0109,6.98818957,1.60229335
BEN0110,6.98818957,1.60229335
BEN0111,6.98818957,1.60229335
BEN0112,8.4937535,2.3701132
BEN0113,6.5449953,2.1133897
BEN0114,6.98818957,1.60229335
BEN0115,6.5390534,2.3253255
BEN0116,6.5449953,2.1133897
BEN0117,6.501273,2.5946627
BEN0118,7.05200446,1.95617738
BEN0119,6.5390534,2.3253255
BEN0120,8.68967979,1.64503283
BEN0121,6.501273,2.5946627
BEN0122,6.501273,2.5946627
BEN0123,6.5390534,2.3253255
BEN0124,6.5449953,2.1133897
BEN0125,8.68967979,1.64503283
BEN0126,7.05200446,1.95617738
BEN0127,8.4937535,2.3701132
BEN0128,11.13592121,2.93884512
BEN0129,11.13592121,2.93884512
BEN0130,7.05200446,1.95617738
BEN0131,11.13592121,2.93884512
BEN0132,11.13592121,2.93884512
BEN0133,6.5449953,2.1133897
BEN0134,7.05200446,1.95617738
BEN0135,6.5390534,2.3253255
BEN0136,6.98818957,1.60229335
BEN0137,8.4937535,2.3701132
BEN0138,6.98818957,1.60229335
BEN0139,10.3093087,1.29633671
BEN0140,6.98818957,1.60229335
BEN0141,10.3093087,1.29633671
BEN0142,6.98818957,1.60229335
BEN0143,11.13592121,2.93884512
BEN0144,8.4937535,2.3701132
BEN0145,11.13592121,2.93884512
BEN0146,11.13592121,2.93884512
BEN0147,11.13592121,2.93884512
BEN0148,9.79605252,1.57932435
BEN0149,9.79605252,1.57932435
BEN0150,6.501273,2.5946627
BEN0151,6.501273,2.5946627
BEN0152,6.501273,2.5946627
BEN0153,6.3775391,2.4090544
BEN0154,8.5052236,2.4103407
BEN0155,6.501273,2.5946627
BEN0156,8.5052236,2.4103407
BEN0157,6.3775391,2.4090544
BEN0158,6.4889561,2.3589997
BEN0159,6.4889561,2.3589997
BEN0160,6.3775391,2.4090544
BEN0161,6.4889561,2.3589997
BEN0162,8.5052236,2.4103407
BEN0163,6.3775391,2.4090544
BEN0164,6.4889561,2.3589997
BEN0165,10.13603475,3.19836667
BEN0166,6.64763785,2.73016071
BEN0167,6.56956036,1.69786535
BEN0168,6.56956036,1.69786535
BEN0169,6.64763785,2.73016071
BEN0170,6.56956036,1.69786535
BEN0171,6.64763785,2.73016071
BEN0172,10.13603475,3.19836667
BEN0173,10.13603475,3.19836667
BEN0174,6.56956036,1.69786535
BEN0175,10.13603475,3.19836667
BEN0176,8.97112377,1.73251495
BEN0177,8.97112377,1.73251495
BEN0178,8.97112377,1.73251495
BEN0179,6.3775391,2.4090544
BEN0180,6.4889561,2.3589997
BEN0181,6.3775391,2.4090544
BEN0182,6.3775391,2.4090544
BEN0183,7.59773629,1.7791193
BEN0184,10.3093087,1.29633671
BEN0185,7.59773629,1.7791193
BEN0186,6.3775391,2.4090544
BEN0187,6.4889561,2.3589997
BEN0188,7.59773629,1.7791193
BEN0189,10.29430451,1.38628016
BEN0190,6.64763785,2.73016071
BEN0191,10.3093087,1.29633671
BEN0192,7.59773629,1.7791193
BEN0193,11.02048779,2.69146534
BEN0194,6.5831916,2.1822128
BEN0195,6.5831916,2.1822128
BEN0196,6.56956036,1.69786535
BEN0197,6.5831916,2.1822128
BEN0198,8.5052236,2.4103407
BEN0199,6.4889561,2.3589997
BEN0200,11.02048779,2.69146534
BEN0201,6.64763785,2.73016071
BEN0202,10.13603475,3.19836667
BEN0203,6.4889561,2.3589997
BEN0204,6.56956036,1.69786535
BEN0205,11.02048779,2.69146534
BEN0206,10.13603475,3.19836667
BEN0207,6.4913654,2.6295387
BEN0208,6.56956036,1.69786535
BEN0209,7.01243043,1.70719406
BEN0210,6.4913654,2.6295387
BEN0211,7.01243043,1.70719406
BEN0212,6.4913654,2.6295387
BEN0213,11.02048779,2.69146534
BEN0214,10.13603475,3.19836667
BEN0215,10.13603475,3.19836667
BEN0216,8.5052236,2.4103407
BEN0217,6.56956036,1.69786535
BEN0218,7.01243043,1.70719406
BEN0219,6.64763785,2.73016071
BEN0220,7.01243043,1.70719406
BEN0221,10.29430451,1.38628016
BEN0222,7.59773629,1.7791193
BEN0223,7.59773629,1.7791193
BEN0224,7.59773629,1.7791193
BEN0225,8.97112377,1.73251495
BEN0226,8.97112377,1.73251495
BEN0227,7.59773629,1.7791193
BEN0228,6.5831916,2.1822128
BEN0229,8.5052236,2.4103407
BEN0230,7.01243043,1.70719406
BEN0231,6.64763785,2.73016071
BEN0232,11.02048779,2.69146534
BEN0233,8.5052236,2.4103407
BEN0234,6.4913654,2.6295387
BEN0235,6.5831916,2.1822128
BEN0236,6.5831916,2.1822128
BEN0237,11.02048779,2.69146534
BEN0238,6.64763785,2.73016071
BEN0239,7.01243043,1.70719406
BEN0240,6.376298,2.4290033
BEN0241,7.01243043,1.70719406
BEN0242,6.376298,2.4290033
BEN0243,6.376298,2.4290033
BEN0244,6.376298,2.4290033
BEN0245,7.01243043,1.70719406
BEN0246,11.02048779,2.69146534
BEN0247,11.02048779,2.69146534
BEN0248,6.5831916,2.1822128
BEN0249,6.4913654,2.6295387
BEN0250,6.5831916,2.1822128
BEN0251,6.4913654,2.6295387
BEN0252,6.4032578,2.3388089
BEN0253,6.4032578,2.3388089
BEN0254,6.376298,2.4290033
BEN0255,6.376298,2.4290033
BEN0256,6.4032578,2.3388089
BEN0257,6.4032578,2.3388089
BEN0258,6.376298,2.4290033
BEN0259,6.4913654,2.6295387
BEN0260,6.376298,2.4290033
BEN0261,8.5052236,2.4103407
BEN0262,6.52017213,1.8225364
BEN0263,6.52017213,1.8225364
BEN0264,6.52017213,1.8225364
BEN0265,6.52017213,1.8225364
BEN0266,9.84290706,3.17715992
BEN0267,9.84290706,3.17715992
BEN0268,6.4032578,2.3388089
BEN0269,6.4913654,2.6295387
BEN0270,9.84290706,3.17715992
BEN0271,9.84290706,3.17715992
BEN0272,6.4032578,2.3388089
BEN0273,6.4032578,2.3388089
BEN0274,7.06513874,1.82240491
BEN0275,7.06513874,1.82240491
BEN0276,6.4032578,2.3388089
BEN0277,7.35471813,1.9351176
BEN0278,7.06513874,1.82240491
BEN0279,7.06513874,1.82240491
BEN0280,6.4878646,2.6235224
BEN0281,6.52017213,1.8225364
BEN0282,8.4759277,2.4575647
BEN0283,8.4759277,2.4575647
BEN0284,6.4878646,2.6235224
BEN0285,8.4759277,2.4575647
BEN0286,7.35471813,1.9351176
BEN0287,7.35471813,1.9351176
BEN0288,9.84290706,3.17715992
BEN0289,7.35471813,1.9351176
BEN0290,6.4878646,2.6235224
BEN0291,9.84290706,3.17715992
BEN0292,9.84290706,3.17715992
BEN0293,6.52017213,1.8225364
BEN0294,6.52017213,1.8225364
BEN0295,10.9344436,2.82862242
BEN0296,9.84290706,3.17715992
BEN0297,7.06513874,1.82240491
BEN0298,10.9344436,2.82862242
BEN0299,10.9344436,2.82862242
BEN0300,10.9344436,2.82862242
BEN0301,10.35195675,0.88423782
BEN0302,7.06513874,1.82240491
BEN0303,10.35195675,0.88423782
BEN0304,9.59445785,1.36132002
BEN0305,6.52017213,1.8225364
BEN0306,7.35471813,1.9351176
BEN0307,6.4878646,2.6235224
BEN0308,7.35471813,1.9351176
BEN0309,7.06513874,1.82240491
BEN0310,7.35471813,1.9351176
BEN0311,10.35195675,0.88423782
BEN0312,10.35195675,0.88423782
BEN0313,8.4759277,2.4575647
BEN0314,8.4759277,2.4575647
BEN0315,7.06513874,1.82240491
BEN0316,7.35471813,1.9351176
BEN0317,8.4759277,2.4575647
BEN0318,8.4759277,2.4575647
BEN0319,10.9344436,2.82862242
BEN0320,10.9344436,2.82862242
BEN0321,9.59445785,1.36132002
BEN0322,10.9344436,2.82862242
BEN0323,10.9344436,2.82862242
BEN0324,10.35195675,0.88423782
BEN0325,9.79605252,1.57932435
BEN0326,9.79605252,1.57932435
BEN0327,9.79605252,1.57932435
BEN0328,10.35195675,0.88423782
BEN0329,10.35195675,0.88423782
BEN0330,8.4759277,2.4575647
BEN0331,9.79605252,1.57932435
BEN0332,9.79605252,1.57932435
BEN0333,9.79605252,1.57932435
BEN0334,10.35195675,0.88423782
BEN0335,6.3578808,2.0775178
BEN0336,6.3578808,2.0775178
BEN0337,6.3578808,2.0775178
BEN0338,6.3578808,2.0775178
BEN0339,6.4878646,2.6235224
BEN0340,6.4878646,2.6235224
BEN0341,6.3915552,2.3014617
BEN0342,6.3915552,2.3014617
BEN0343,6.3915552,2.3014617
BEN0344,6.3915552,2.3014617
BEN0345,6.4878646,2.6235224
BEN0346,6.4878646,2.6235224
BEN0347,6.3597865,2.4309208
BEN0348,6.3597865,2.4309208
BEN0349,6.3597865,2.4309208
BEN0350,9.82709866,3.11254153
BEN0351,6.3597865,2.4309208
BEN0352,6.3578808,2.0775178
BEN0353,9.82709866,3.11254153
BEN0354,6.65443759,2.58634021
BEN0355,6.65443759,2.58634021
BEN0356,6.65443759,2.58634021
BEN0357,6.3578808,2.0775178
BEN0358,6.3915552,2.3014617
BEN0359,6.88280562,1.9192743
BEN0360,6.3578808,2.0775178
BEN0361,6.88280562,1.9192743
BEN0362,6.88280562,1.9192743
BEN0363,6.88280562,1.9192743
BEN0364,6.3915552,2.3014617
BEN0365,6.64526984,1.97973666
BEN0366,6.3915552,2.3014617
BEN0367,6.64526984,1.97973666
BEN0368,6.64526984,1.97973666
BEN0369,10.29430451,1.38628016
BEN0370,6.3915552,2.3014617
BEN0371,6.3597865,2.4309208
BEN0372,11.42149925,2.54889763
BEN0373,6.64526984,1.97973666
BEN0374,9.82709866,3.11254153
BEN0375,9.82709866,3.11254153
BEN0376,10.29430451,1.38628016
BEN0377,11.42149925,2.54889763
BEN0378,6.3597865,2.4309208
BEN0379,6.3578808,2.0775178
BEN0380,6.3597865,2.4309208
BEN0381,10.29430451,1.38628016
BEN0382,6.65443759,2.58634021
BEN0383,9.82709866,3.11254153
BEN0384,11.42149925,2.54889763
BEN0385,6.88280562,1.9192743
BEN0386,6.65443759,2.58634021
BEN0387,9.82709866,3.11254153
BEN0388,6.3597865,2.4309208
BEN0389,9.74609663,1.94732276
BEN0390,6.88280562,1.9192743
BEN0391,8.1524924,2.6014733
BEN0392,6.64526984,1.97973666
BEN0393,8.1524924,2.6014733
BEN0394,6.88280562,1.9192743
BEN0395,6.65443759,2.58634021
BEN0396,6.65443759,2.58634021
BEN0397,8.1524924,2.6014733
BEN0398,6.5055178,2.6852246
BEN0399,8.1524924,2.6014733
BEN0400,6.5055178,2.6852246
BEN0401,9.82709866,3.11254153
BEN0402,6.5055178,2.6852246
BEN0403,6.64526984,1.97973666
BEN0404,9.82709866,3.11254153
BEN0405,6.64526984,1.97973666
BEN0406,10.29430451,1.38628016
BEN0407,10.29430451,1.38628016
BEN0408,6.88280562,1.9192743
BEN0409,6.64526984,1.97973666
BEN0410,6.65443759,2.58634021
BEN0411,11.42149925,2.54889763
BEN0412,11.42149925,2.54889763
BEN0413,7.19023876,2.07190252
BEN0414,7.19023876,2.07190252
BEN0415,7.19023876,2.07190252
BEN0416,10.29430451,1.38628016
BEN0417,9.74609663,1.94732276
BEN0418,10.51710151,0.81302331
BEN0419,11.42149925,2.54889763
BEN0420,8.1524924,2.6014733
BEN0421,10.51710151,0.81302331
BEN0422,8.1524924,2.6014733
BEN0423,8.1524924,2.6014733
BEN0424,6.5055178,2.6852246
BEN0425,6.3836384,2.4383107
BEN0426,8.1524924,2.6014733
BEN0427,6.3836384,2.4383107
BEN0428,6.3836384,2.4383107
BEN0429,6.3836384,2.4383107
BEN0430,7.19023876,2.07190252
BEN0431,6.3870557,2.3229785
BEN0432,6.3870557,2.3229785
BEN0433,6.5055178,2.6852246
BEN0434,10.51710151,0.81302331
BEN0435,7.19023876,2.07190252
BEN0436,6.3870557,2.3229785
BEN0437,7.19023876,2.07190252
BEN0438,6.4428138,2.0683325
BEN0439,6.4428138,2.0683325
BEN0440,6.4428138,2.0683325
BEN0441,6.3870557,2.3229785
BEN0442,6.4428138,2.0683325
BEN0443,6.5055178,2.6852246
BEN0444,11.42149925,2.54889763
BEN0445,7.19023876,2.07190252
BEN0446,6.5055178,2.6852246
BEN0447,6.66149233,2.62343542
BEN0448,6.66149233,2.62343542
BEN0449,6.3836384,2.4383107
BEN0450,6.66149233,2.62343542
BEN0451,10.51710151,0.81302331
BEN0452,6.3836384,2.4383107
BEN0453,6.3870557,2.3229785
BEN0454,6.3836384,2.4383107
BEN0455,10.51710151,0.81302331
BEN0456,6.3836384,2.4383107
BEN0457,10.51710151,0.81302331
BEN0458,7.19023876,2.07190252
BEN0459,6.3870557,2.3229785
BEN0460,11.42149925,2.54889763
BEN0461,6.66149233,2.62343542
BEN0462,6.3870557,2.3229785
BEN0463,6.4428138,2.0683325
BEN0464,6.4428138,2.0683325
BEN0465,6.4428138,2.0683325
BEN0466,6.89953243,1.83020459
BEN0467,6.89953243,1.83020459
BEN0468,6.89953243,1.83020459
BEN0469,6.4428138,2.0683325
BEN0470,6.89953243,1.83020459
BEN0471,6.66149233,2.62343542
BEN0472,6.5055178,2.6852246
BEN0473,6.66149233,2.62343542
BEN0474,6.3870557,2.3229785
BEN0475,6.54149332,1.90760672
BEN0476,6.54149332,1.90760672
BEN0477,6.54149332,1.90760672
BEN0478,6.54149332,1.90760672
BEN0479,9.64274967,2.89631251
BEN0480,9.64274967,2.89631251
BEN0481,6.66149233,2.62343542
BEN0482,9.64274967,2.89631251
BEN0483,6.485278,2.6795901
BEN0484,9.64274967,2.89631251
BEN0485,6.485278,2.6795901
BEN0486,6.485278,2.6795901
BEN0487,9.64944108,1.73714485
BEN0488,10.51710151,0.81302331
BEN0489,6.89953243,1.83020459
BEN0490,6.54149332,1.90760672
BEN0491,6.89953243,1.83020459
BEN0492,6.89953243,1.83020459
BEN0493,8.0301873,2.4950509
BEN0494,6.54149332,1.90760672
BEN0495,6.54149332,1.90760672
BEN0496,8.0301873,2.4950509
BEN0497,9.64274967,2.89631251
BEN0498,6.54149332,1.90760672
BEN0499,9.64274967,2.89631251
BEN0500,6.66149233,2.62343542
BEN0501,8.0301873,2.4950509
BEN0502,10.51710151,0.81302331
BEN0503,8.0301873,2.4950509
BEN0504,9.64274967,2.89631251
BEN0505,9.59445785,1.36132002
BEN0506,9.64274967,2.89631251
BEN0507,6.89953243,1.83020459
BEN0508,9.59445785,1.36132002
BEN0509,9.59445785,1.36132002
BEN0510,11.44794261,2.49460143
BEN0511,11.44794261,2.49460143
BEN0512,11.44794261,2.49460143
BEN0513,11.44794261,2.49460143
BEN0514,9.64944108,1.73714485
BEN0515,8.0301873,2.4950509
BEN0516,8.0301873,2.4950509
BEN0517,11.44794261,2.49460143
BEN0518,8.0301873,2.4950509
BEN0519,8.0301873,2.4950509
BEN0520,9.59445785,1.36132002
BEN0521,11.44794261,2.49460143
BEN0522,9.59445785,1.36132002
BEN0523,9.59445785,1.36132002
BEN0524,11.44794261,2.49460143
BEN0525,11.44794261,2.49460143
BEN0526,7.45135833,2.06800406
BEN0527,7.45135833,2.06800406
BEN0528,6.56930532,2.58500267
BEN0529,10.71301493,0.83206083
BEN0530,6.56930532,2.58500267
BEN0531,7.45135833,2.06800406
BEN0532,6.368984,2.2581085
BEN0533,6.368984,2.2581085
BEN0534,6.56930532,2.58500267
BEN0535,10.71301493,0.83206083
BEN0536,10.71301493,0.83206083
BEN0537,7.45135833,2.06800406
BEN0538,6.368984,2.2581085
BEN0539,10.71301493,0.83206083
BEN0540,6.485278,2.6795901
BEN0541,6.485278,2.6795901
BEN0542,6.485278,2.6795901
BEN0543,6.485278,2.6795901
BEN0544,6.368984,2.2581085
BEN0545,7.9999281,2.2047921
BEN0546,7.45135833,2.06800406
BEN0547,6.4207478,2.2374679
BEN0548,6.4207478,2.2374679
BEN0549,6.4207478,2.2374679
BEN0550,7.9999281,2.2047921
BEN0551,7.9999281,2.2047921
BEN0552,7.45135833,2.06800406
BEN0553,7.9999281,2.2047921
BEN0554,6.56930532,2.58500267
BEN0555,6.80535941,1.78596988
BEN0556,6.80535941,1.78596988
BEN0557,9.76054077,2.7561655
BEN0558,9.76054077,2.7561655
BEN0559,6.80535941,1.78596988
BEN0560,6.80535941,1.78596988
BEN0561,7.45135833,2.06800406
BEN0562,6.4207478,2.2374679
BEN0563,6.56930532,2.58500267
BEN0564,9.76054077,2.7561655
BEN0565,6.47731794,1.88810509
BEN0566,7.45135833,2.06800406
BEN0567,6.56930532,2.58500267
BEN0568,6.47731794,1.88810509
BEN0569,6.47731794,1.88810509
BEN0570,6.47731794,1.88810509
BEN0571,6.368984,2.2581085
BEN0572,6.56930532,2.58500267
BEN0573,6.368984,2.2581085
BEN0574,9.76054077,2.7561655
BEN0575,6.368984,2.2581085
BEN0576,11.28966082,2.63720018
BEN0577,11.28966082,2.63720018
BEN0578,7.9999281,2.2047921
BEN0579,6.4207478,2.2374679
BEN0580,11.28966082,2.63720018
BEN0581,10.71301493,0.83206083
BEN0582,6.485278,2.6795901
BEN0583,11.28966082,2.63720018
BEN0584,6.4207478,2.2374679
BEN0585,9.76054077,2.7561655
BEN0586,7.9999281,2.2047921
BEN0587,10.71301493,0.83206083
BEN0588,10.71301493,0.83206083
BEN0589,6.80535941,1.78596988
BEN0590,6.368984,2.2581085
BEN0591,9.74609663,1.94732276
BEN0592,6.3782236,2.4527591
BEN0593,7.9999281,2.2047921
BEN0594,7.9999281,2.2047921
BEN0595,6.47731794,1.88810509
BEN0596,9.74609663,1.94732276
BEN0597,6.4207478,2.2374679
BEN0598,9.74609663,1.94732276
BEN0599,6.80535941,1.78596988
BEN0600,6.4207478,2.2374679
BEN0601,6.80535941,1.78596988
BEN0602,6.3782236,2.4527591
BEN0603,6.56930532,2.58500267
BEN0604,6.80535941,1.78596988
BEN0605,6.3782236,2.4527591
BEN0606,6.47731794,1.88810509
BEN0607,6.47731794,1.88810509
BEN0608,9.76054077,2.7561655
BEN0609,6.3782236,2.4527591
BEN0610,9.76054077,2.7561655
BEN0611,6.47731794,1.88810509
BEN0612,9.76054077,2.7561655
BEN0613,11.28966082,2.63720018
BEN0614,9.52054776,1.95267918
BEN0615,11.28966082,2.63720018
BEN0616,9.52054776,1.95267918
BEN0617,11.28966082,2.63720018
BEN0618,11.28966082,2.63720018
BEN0619,6.3782236,2.4527591
BEN0620,6.3782236,2.4527591
BEN0621,9.74609663,1.94732276
BEN0622,6.3782236,2.4527591
BEN0623,6.3782236,2.4527591
BEN0624,9.74609663,1.94732276
BEN0625,9.74609663,1.94732276
BEN0626,7.18304562,2.06562516
BEN0627,7.18304562,2.06562516
BEN0628,7.18304562,2.06562516
BEN0629,6.5370846,2.6551209
BEN0630,6.5370846,2.6551209
BEN0631,6.5370846,2.6551209
BEN0632,7.18304562,2.06562516
BEN0633,6.5370846,2.6551209
BEN0634,10.71301493,0.83206083
BEN0635,7.18304562,2.06562516
BEN0636,9.57149939,2.63812996
BEN0637,9.57149939,2.63812996
BEN0638,9.57149939,2.63812996
BEN0639,9.57149939,2.63812996
BEN0640,6.85153531,1.8076382
BEN0641,6.85153531,1.8076382
BEN0642,6.85153531,1.8076382
BEN0643,6.42650991,1.91896001
BEN0644,6.42650991,1.91896001
BEN0645,6.79681519,2.65063951
BEN0646,6.42650991,1.91896001
BEN0647,7.18304562,2.06562516
BEN0648,7.18304562,2.06562516
BEN0649,6.85153531,1.8076382
BEN0650,6.42650991,1.91896001
BEN0651,7.18304562,2.06562516
BEN0652,9.57149939,2.63812996
BEN0653,9.57149939,2.63812996
BEN0654,6.438931,2.2686435
BEN0655,6.438931,2.2686435
BEN0656,6.79681519,2.65063951
BEN0657,6.438931,2.2686435
BEN0658,6.79681519,2.65063951
BEN0659,6.5370846,2.6551209
BEN0660,9.57149939,2.63812996
BEN0661,6.5370846,2.6551209
BEN0662,6.36176669,2.47667972
BEN0663,6.36176669,2.47667972
BEN0664,6.438931,2.2686435
BEN0665,6.36176669,2.47667972
BEN0666,9.57149939,2.63812996
BEN0667,6.36176669,2.47667972
BEN0668,6.85153531,1.8076382
BEN0669,6.85153531,1.8076382
